Key,Type,Severity,Component,Line,Message,Effort,RuleName,HowToFix,Tags
5f74b0ef-6bfe-4876-90d3-df9416df0abb,CODE_SMELL,MINOR,strategic-learning-unified-theatre:src/plugin-api.js,48,"`new Error()` is too unspecific for a type check. Use `new TypeError()` instead.",2min,"Generic ""Error"" should be ""TypeError"" when thrown after type checking","",""
21c61cc8-38be-4446-885b-de6255fe5a7d,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/chaos-slo.test.js,1,"Prefer `node:module` over `module`.",5min,"Node.js built-in modules should be imported using the ""node:"" protocol","",""
f8af581f-3862-4739-a527-897177342605,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/chaos-utils.test.js,3,"Prefer `node:module` over `module`.",5min,"Node.js built-in modules should be imported using the ""node:"" protocol","",""
630e06eb-e9d4-47f8-85f0-356c23b10d18,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/chaos-workflow.test.js,17,"Prefer `String#replaceAll()` over `String#replace()`.",5min,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex","",""
fe56cc43-30c3-4de9-a32a-4ae60b6ce5a8,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/ci-workflow.test.js,6,"Unexpected negated condition.",2min,"Negated conditions should be avoided when an else clause is present","",""
04ab4944-aaa0-4c20-addf-ad476f720287,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/cli-validation.test.js,17,"arrow function is equivalent to `String`. Use `String` directly.",5min,"Wrapper functions around built-in type conversion functions should be avoided","",""
70c5bea7-c4e7-4b2b-9956-ccbc0f50c678,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/config-policy.test.js,6,"Remove this unused import of 'afterEach'.",1min,"Unnecessary imports should be removed","",""
f1314c5f-b3e0-4023-9921-ca48242f144d,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/config-policy.test.js,6,"Remove this unused import of 'beforeEach'.",1min,"Unnecessary imports should be removed","",""
b1552e4c-0697-41c1-b24b-cb1e0663efff,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/config-validation.test.js,10,"Remove this unused import of 'DomainError'.",1min,"Unnecessary imports should be removed","",""
d357151d-aee0-4b56-99a8-136be7db1a2e,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/coverage-gate.test.js,16,"Prefer `String#replaceAll()` over `String#replace()`.",5min,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex","",""
f21d26e4-6106-4424-9b93-527e05055f63,CODE_SMELL,CRITICAL,strategic-learning-unified-theatre:tests/reference-plugins.test.js,13,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",1min,"""await"" should only be used with promises","",""
c925c715-8900-454d-835d-13fddf6c4440,CODE_SMELL,CRITICAL,strategic-learning-unified-theatre:tests/reference-plugins.test.js,24,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",1min,"""await"" should only be used with promises","",""
679e6920-d90e-4556-9e09-8e07bcb1bd1a,CODE_SMELL,CRITICAL,strategic-learning-unified-theatre:tests/reference-plugins.test.js,34,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",1min,"""await"" should only be used with promises","",""
b56faca0-abbd-4cd0-89cb-d543c2f33b5e,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/reference-plugins.test.js,44,"`originalModelKeys` should be a `Set`, and use `originalModelKeys.has()` to check existence or non-existence.",5min,"Arrays used only for existence checks should be Sets","",""
73efcb3e-33ff-4896-bd4a-16d82ac743c6,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/reference-plugins.test.js,45,"`originalPlatformKeys` should be a `Set`, and use `originalPlatformKeys.has()` to check existence or non-existence.",5min,"Arrays used only for existence checks should be Sets","",""
3417e200-5a2b-4e8d-9522-3ebc373926e1,CODE_SMELL,CRITICAL,strategic-learning-unified-theatre:tests/reference-plugins.test.js,47,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",1min,"""await"" should only be used with promises","",""
1fbeacb4-25db-4cbc-b6d9-47e172692e0b,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/regression/ingestion-error-handling.test.js,8,"Remove this unused import of 'vi'.",1min,"Unnecessary imports should be removed","",""
01e41e68-5565-4ace-86fd-a80801d50d1f,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/regression/malformed-payloads.test.js,9,"Remove this unused import of 'vi'.",1min,"Unnecessary imports should be removed","",""
bd915522-885c-4cdc-9a8f-34382f857547,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:tests/regression/scoring-invariants.test.js,20,"Move function 'randomAccount' to the outer scope.",5min,"Functions should be moved to the highest possible scope","",""
a1db2c22-2b93-4a42-965b-25b17bedb42a,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:tests/regression/scoring-invariants.test.js,25,"Extract this nested ternary operation into an independent statement.",5min,"Ternary operators should not be nested","",""
130efc3d-58cd-4db1-b26a-0280f3391433,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:tests/regression/scoring-invariants.test.js,27,"Extract this nested ternary operation into an independent statement.",5min,"Ternary operators should not be nested","",""
e41d5719-ec4b-4d3d-baca-e128429575e2,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:tests/regression/scoring-invariants.test.js,30,"Extract this nested ternary operation into an independent statement.",5min,"Ternary operators should not be nested","",""
d82dbd66-72f5-4e0e-a84a-7dcb40308677,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:tests/regression/scoring-invariants.test.js,48,"Move function 'randomHealthResult' to the outer scope.",5min,"Functions should be moved to the highest possible scope","",""
5fc71e68-815b-4288-961f-fc5b1959a0d3,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:src/agent-handoff.js,469,"Refactor this code to not use nested template literals.",10min,"Template literals should not be nested","",""
5018d723-58ba-4016-aff3-feb0dc96378b,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:src/agent-handoff.js,492,"Extract this nested ternary operation into an independent statement.",5min,"Ternary operators should not be nested","",""
54b339ae-784e-4d27-af20-99ec5eef510d,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:src/agent-handoff.js,492,"Refactor this code to not use nested template literals.",10min,"Template literals should not be nested","",""
59fefa39-f018-481e-bec5-b66fde57458b,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:src/session-supervisor.js,141,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,"Optional chaining should be preferred","",""
944d7562-0153-48a2-b6ba-4666ab48ce31,CODE_SMELL,INFO,strategic-learning-unified-theatre:src/session-supervisor.js,164,"Complete the task associated to this ""TODO"" comment.",0min,"Track uses of ""TODO"" tags","",""
9e749ed0-486d-47f5-b26c-850bb694011d,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:src/utils/redactor.js,17,"Remove duplicates in this character class.",5min,"Character classes in regular expressions should not contain the same character twice","",""
e0b5fcc5-750a-41ec-8fd4-1b43b2b514d3,CODE_SMELL,MINOR,strategic-learning-unified-theatre:src/utils/redactor.js,17,"Prefer `String#replaceAll()` over `String#replace()`.",5min,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex","",""
787c8ef6-d05c-47ea-92ac-b34234174bad,CODE_SMELL,MINOR,strategic-learning-unified-theatre:src/utils/redactor.js,19,"Prefer `String#replaceAll()` over `String#replace()`.",5min,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex","",""
b6e61c58-8ae5-459c-b7b8-ba7c062d265c,CODE_SMELL,MINOR,strategic-learning-unified-theatre:src/utils/redactor.js,21,"Prefer `String#replaceAll()` over `String#replace()`.",5min,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex","",""
ac9c40cf-c619-418e-b603-015e8eb69e83,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:src/utils/redactor.js,22,"Remove duplicates in this character class.",5min,"Character classes in regular expressions should not contain the same character twice","",""
178d44f9-b034-4364-a6f3-fe2d0c4b674d,CODE_SMELL,MINOR,strategic-learning-unified-theatre:tests/auto-handoff.test.js,46,"Prefer `.at(…)` over `[….length - index]`.",5min,"Complex index access patterns should be replaced with "".at()"" method","",""
ef612696-34f6-49c8-839f-d27ed145fb5b,CODE_SMELL,MINOR,strategic-learning-unified-theatre:renderer/screens/LocalLLM.jsx,52,"Prefer `globalThis` over `window`.",2min,"Use ""globalThis"" instead of ""window"", ""self"", or ""global""","",""
8b2bc875-2b08-4086-b43e-5f323ca5b0ba,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:scripts/audit-experience-db.mjs,20,"Prefer top-level await over using a promise chain.",5min,"Top-level await should be preferred over wrapped async operations","",""
4ee8802d-4e68-41d5-b0f8-27bc92aaff6b,CODE_SMELL,MINOR,strategic-learning-unified-theatre:scripts/install.js,63,"`String.raw` should be used to avoid escaping `\`.",5min,"String literals with escaped backslashes should use `String.raw` template literals","",""
c1c60900-da2d-4622-aee0-1113e9029bf8,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:scripts/one-time-capture.mjs,16,"Prefer top-level await over using a promise chain.",5min,"Top-level await should be preferred over wrapped async operations","",""
81d0befb-4578-403e-87f5-d194e8555342,CODE_SMELL,MAJOR,strategic-learning-unified-theatre:scripts/watch-browser-activity.mjs,84,"Prefer top-level await over using a promise chain.",5min,"Top-level await should be preferred over wrapped async operations","",""
