repo_name,function_name,language,file_path,line,signature_excerpt,visibility,invocation_type,called_by,reference_count,string_reference_count,live_confidence,notes,owner_review,status,same_file_reference_count,same_file_string_reference_count,total_reference_count,path_invoked_match_file
Solution,persistResultsToDb,js,src/test-runner.js,344,"export async function persistResultsToDb(results, baseDir = DEFAULT_BASE_DIR) {",test-only,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,3,0,3,
Solution,resolveRobotPath,js,src/test-runner.js,351,function resolveRobotPath(,test-only,CLI,"tests/test-runner-branch-gaps.test.js (1 call refs, 0 string refs)",1,0,high,Same-file references detected; private helper usage is present.,,,2,0,3,
Solution,collectRobotFiles,js,src/test-runner.js,361,async function collectRobotFiles(dir) {,test-only,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,2,0,2,
Solution,listRobotFiles,js,src/test-runner.js,376,export async function listRobotFiles(,test-only,CLI,"tests/test-runner-coverage.test.js (1 call refs, 0 string refs); tests/test-runner.test.js (1 call refs, 0 string refs); tests/test-runner-branch-gaps.test.js (1 call refs, 0 string refs)",3,0,high,Cross-file references detected; review for external wiring.,,,0,0,3,
Solution,readRobotFile,js,src/test-runner.js,387,export async function readRobotFile(,test-only,CLI,"tests/test-runner-coverage.test.js (1 call refs, 0 string refs); tests/test-runner.test.js (1 call refs, 0 string refs)",2,0,high,Cross-file references detected; review for external wiring.,,,0,0,2,
Solution,runRobotFile,js,src/test-runner.js,398,"export async function runRobotFile(robotPath, outputDir = null, env = {}) {",test-only,CLI,"tests/test-runner-coverage.test.js (4 call refs, 0 string refs); tests/test-runner.test.js (1 call refs, 0 string refs); tests/test-runner-branch-gaps.test.js (3 call refs, 0 string refs)",8,0,high,Same-file references detected; private helper usage is present.,,,1,0,9,
Solution,runSuite,js,src/test-runner.js,464,export async function runSuite({,test-only,CLI,"src/renderer/types/electron.d.ts (1 call refs, 0 string refs); renderer/screens/RobotFramework.jsx (2 call refs, 0 string refs); tests/test-runner-coverage.test.js (7 call refs, 0 string refs); tests/test-runner.test.js (1 call refs, 0 string refs); tests/test-runner-branch-gaps.test.js (1 call refs, 0 string refs)",12,0,high,Same-file references detected; private helper usage is present.,,,1,0,13,
Solution,collectJsFiles,js,src/test-runner.js,550,function collectJsFiles(dir) {,test-only,CLI,"tests/test-runner-coverage.test.js (1 call refs, 0 string refs); tests/test-runner-cli-coverage.test.js (2 call refs, 0 string refs); tests/test-runner-branch-gaps.test.js (1 call refs, 0 string refs)",4,0,high,Same-file references detected; private helper usage is present.,,,2,0,6,
Solution,logNonFatalErrorUI,js,src/ui/dashboard.js,5,"function logNonFatalErrorUI(error, context) {",internal,"CLI, Handler, Test","tests/sprint50-smoke.test.js (0 call refs, 1 string refs); tests/ui/dashboard.test.js (2 call refs, 1 string refs)",2,2,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,5,
Solution,setProofAction,js,src/ui/dashboard.js,12,"function setProofAction(action, detail) {",internal,"CLI, Handler, Test","tests/sprint59-human-tester-6.test.js (1 call refs, 0 string refs); tests/sprint58-human-tester-5.test.js (2 call refs, 0 string refs); tests/ui/dashboard.test.js (7 call refs, 1 string refs)",10,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,19,0,29,
Solution,setLocalAiStatus,js,src/ui/dashboard.js,36,"function setLocalAiStatus(status, detail) {",internal,"CLI, Handler, Test","tests/sprint56-human-tester-3.test.js (0 call refs, 1 string refs); tests/sprint57-human-tester-4.test.js (1 call refs, 0 string refs); tests/sprint58-human-tester-5.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (10 call refs, 1 string refs)",12,2,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,15,
Solution,normalizeStateToken,js,src/ui/dashboard.js,62,"function normalizeStateToken(value, fallback = ""idle"") {",internal,"CLI, Handler, Test","tests/ui/dashboard.test.js (6 call refs, 1 string refs)",6,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,16,0,22,
Solution,setWalkthroughState,js,src/ui/dashboard.js,68,"function setWalkthroughState(step, detail, mode = ""standby"") {",internal,"CLI, Handler, Test","tests/sprint59-human-tester-6.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (17 call refs, 1 string refs)",18,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,13,0,31,
Solution,buildProofSummary,js,src/ui/dashboard.js,95,function buildProofSummary() {,internal,"CLI, Handler, Test","tests/sprint59-human-tester-6.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (6 call refs, 1 string refs)",7,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,10,
Solution,setProofSummaryState,js,src/ui/dashboard.js,112,"function setProofSummaryState(label, summaryText) {",internal,"CLI, Handler, Test","tests/sprint59-human-tester-6.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (7 call refs, 1 string refs)",8,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,4,0,12,
Solution,setComplianceState,js,src/ui/dashboard.js,127,"function setComplianceState(state, detail) {",internal,"CLI, Handler, Test","tests/sprint60-human-tester-7.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (8 call refs, 2 string refs)",9,2,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,4,0,13,
Solution,setDriftHistoryState,js,src/ui/dashboard.js,145,"function setDriftHistoryState(label, text) {",internal,"CLI, Handler, Test","tests/sprint60-human-tester-7.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (12 call refs, 1 string refs)",13,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,16,
Solution,setDemoPersistenceState,js,src/ui/dashboard.js,159,"function setDemoPersistenceState(label, detail) {",internal,"CLI, Handler, Test","tests/sprint60-human-tester-7.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (13 call refs, 1 string refs)",14,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,17,
Solution,buildDriftHistorySummary,js,src/ui/dashboard.js,175,function buildDriftHistorySummary() {,internal,"CLI, Handler, Test","tests/sprint60-human-tester-7.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (2 call refs, 1 string refs)",3,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,2,0,5,
Solution,buildLiveReviewEvidence,js,src/ui/dashboard.js,187,function buildLiveReviewEvidence() {,internal,"CLI, Handler, Test","tests/sprint61-human-tester-8.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (9 call refs, 1 string refs)",10,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,13,
Solution,setReviewState,js,src/ui/dashboard.js,222,"function setReviewState(label, detail) {",internal,"CLI, Handler, Test","tests/sprint61-human-tester-8.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (10 call refs, 1 string refs)",11,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,4,0,15,
Solution,setReviewPersistenceState,js,src/ui/dashboard.js,242,"function setReviewPersistenceState(label, detail) {",internal,"CLI, Handler, Test","tests/sprint61-human-tester-8.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (10 call refs, 1 string refs)",11,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,14,
Solution,setReviewExportState,js,src/ui/dashboard.js,264,"function setReviewExportState(label, text) {",internal,"CLI, Handler, Test","tests/sprint61-human-tester-8.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (9 call refs, 1 string refs)",10,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,4,0,14,
Solution,buildReleaseReadinessEvidence,js,src/ui/dashboard.js,278,function buildReleaseReadinessEvidence() {,internal,"CLI, Handler, Test","tests/sprint63-release-readiness.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (8 call refs, 1 string refs)",9,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,4,0,13,
Solution,setReleaseBlockersState,js,src/ui/dashboard.js,315,"function setReleaseBlockersState(label, detail) {",internal,"CLI, Handler, Test","tests/sprint63-release-readiness.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (9 call refs, 1 string refs)",10,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,4,0,14,
Solution,refreshReleaseTruth,js,src/ui/dashboard.js,337,function refreshReleaseTruth() {,internal,"CLI, Handler, Test","tests/sprint63-release-readiness.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (1 call refs, 1 string refs)",2,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,2,0,4,
Solution,resetDashboardState,js,src/ui/dashboard.js,353,export function resetDashboardState() {,public,"CLI, Handler, Test","tests/ui/dashboard.test.js (1 call refs, 1 string refs)",1,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,1,
Solution,attachIfExists,js,src/ui/dashboard.js,358,"function attachIfExists(selector, handler) {",internal,"CLI, Handler, Test","tests/sprint67-measured-cleanup.test.js (1 call refs, 0 string refs); tests/sprint66-remediation-guard.test.js (4 call refs, 0 string refs); tests/ui/dashboard.test.js (2 call refs, 1 string refs)",7,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,16,0,23,
Solution,updateSecurityMetrics,js,src/ui/dashboard.js,365,function updateSecurityMetrics(snapshot) {,internal,"CLI, Handler, Test","tests/ui/dashboard.test.js (6 call refs, 1 string refs)",6,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,2,0,8,
Solution,severityOrder,js,src/ui/dashboard.js,383,function severityOrder(s) {,internal,"CLI, Handler, Test","tests/ui/dashboard.test.js (3 call refs, 1 string refs)",3,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,6,
Solution,setReleaseState,js,src/ui/dashboard.js,400,"function setReleaseState(label, detail) {",internal,"CLI, Handler, Test","tests/sprint63-release-readiness.test.js (1 call refs, 0 string refs); tests/ui/dashboard.test.js (13 call refs, 1 string refs)",14,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,7,0,21,
Solution,getFilter,js,src/ui/dashboard.js,423,function getFilter() {,internal,"CLI, Handler, Test","tests/ui/dashboard.test.js (8 call refs, 1 string refs)",8,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,17,0,25,
Solution,clearQuotaStatus,js,src/ui/dashboard.js,445,function clearQuotaStatus() {,internal,"CLI, Handler, Test","tests/ui/dashboard.test.js (7 call refs, 1 string refs)",7,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,0,8,
Solution,renderQuotaResult,js,src/ui/dashboard.js,456,function renderQuotaResult(result) {,internal,"CLI, Handler, Test","tests/ui/dashboard.test.js (4 call refs, 1 string refs)",4,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,6,0,10,
